meters,garage,firepl,bsmt,bdevl,assess_2022
116.12,Y,Y,N,N,205000
107.95,N,N,Y,Y,350000
79.339,Y,Y,Y,Y,316000
119.65,Y,Y,N,N,325000
89.18,Y,N,Y,Y,264000
107.11,N,N,Y,Y,272000
154.68,Y,Y,N,N,202000
96.52,Y,N,N,N,271000
111.48,Y,Y,Y,Y,454000
122.26,Y,Y,Y,Y,556000
101.17,Y,Y,Y,Y,462000
145.39,Y,Y,Y,Y,585000
114.54,Y,N,Y,N,459000
95.13,Y,N,Y,Y,354000
202.99,Y,Y,Y,Y,619000
106.28,Y,Y,Y,Y,420000
238.2,N,N,Y,N,428000
128.29,Y,Y,Y,Y,457000
98.19,N,Y,Y,Y,355000
87.32,N,Y,N,N,316000
141.77,Y,Y,Y,Y,589000
140.56,Y,Y,Y,Y,656000
176.79,N,Y,Y,N,523000
100.33,Y,Y,Y,Y,459000
140.28,Y,Y,Y,Y,346000
105.16,Y,N,Y,N,469000
88.62,Y,N,Y,Y,362000
109.34,N,N,Y,N,347000
169.26,Y,Y,Y,Y,458000
196.11,Y,Y,Y,Y,557000
121.79,N,N,Y,Y,386000
124.11,N,Y,Y,N,525000
254.27,Y,Y,Y,Y,1061000
80.825,Y,Y,Y,Y,387000
96.52,Y,Y,Y,Y,347000
79.71,Y,N,Y,Y,324000
104.14,Y,Y,Y,Y,360000
90.85,Y,N,Y,Y,351000
83.055,Y,N,Y,Y,301000
117.8,Y,N,Y,N,376000
163.5,Y,Y,Y,Y,476000
172.79,Y,Y,Y,N,431000
166.38,Y,Y,Y,N,501000
162.11,Y,Y,Y,Y,528000
164.43,Y,Y,Y,N,502000
175.86,Y,Y,Y,N,444000
114.64,Y,Y,Y,N,400000
133.78,Y,N,Y,N,441000
112.59,Y,Y,Y,Y,424000
134.98,Y,Y,Y,N,410000
123.18,Y,Y,Y,Y,423000
119.47,Y,Y,Y,Y,500000
108.41,N,N,Y,N,351000
79.617,N,Y,Y,N,295000
112.31,N,N,Y,N,359000
223.71,Y,Y,Y,N,500000
148.08,Y,Y,Y,Y,504000
106.18,Y,N,Y,Y,389000
107.02,Y,Y,Y,Y,415000
138.23,Y,Y,Y,Y,424420
180.41,N,Y,Y,Y,572000
145.85,Y,Y,Y,Y,528640
154.59,Y,Y,Y,Y,544480
121.23,Y,Y,Y,Y,585000
127.74,Y,Y,Y,Y,534000
143.07,Y,Y,Y,Y,627000
129.78,Y,Y,Y,Y,557000
160.81,Y,Y,Y,Y,532000
188.59,Y,Y,Y,Y,632000
137.77,Y,Y,Y,Y,526000
209.4,Y,N,Y,Y,576000
116.22,Y,Y,Y,Y,494000
138.61,Y,Y,Y,Y,712000
218.5,Y,Y,Y,N,730000
204.29,Y,Y,Y,Y,734000
174.65,Y,Y,Y,Y,620000
148.18,Y,Y,Y,Y,612000
178.83,Y,Y,Y,N,844000
135.35,Y,Y,Y,Y,583000
180.23,Y,Y,Y,Y,591000
153.56,Y,Y,Y,Y,502000
200.29,Y,Y,Y,Y,676000
114.45,Y,N,Y,Y,499000
139.72,Y,Y,Y,N,589000
132.75,Y,Y,Y,Y,571000
167.78,Y,Y,Y,Y,622190
154.4,Y,Y,Y,Y,655000
140.28,Y,Y,Y,Y,552000
111.01,Y,Y,Y,Y,475000
190.35,Y,Y,Y,N,602000
114.08,Y,Y,Y,Y,543000
146.41,Y,Y,Y,Y,539000
133.68,Y,Y,Y,Y,502000
178.0,Y,Y,Y,Y,912000
277.87,Y,Y,Y,Y,843000
104.05,N,N,N,N,241830
248.79,Y,Y,Y,N,793000
182.55,Y,N,Y,N,701000
248.98,Y,N,Y,Y,1100000
177.63,Y,Y,Y,Y,796000
176.79,Y,Y,Y,Y,719810
88.81,N,N,N,N,209810
210.98,Y,Y,Y,Y,718170
227.05,Y,Y,Y,Y,589000
152.82,N,Y,Y,Y,522000
147.25,N,Y,Y,Y,479000
157.19,N,Y,Y,Y,509000
154.86,N,Y,Y,Y,502000
158.02,N,Y,Y,Y,523000
153.66,N,Y,Y,Y,510000
155.05,N,Y,Y,Y,514000
155.14,N,Y,Y,Y,508000
155.14,N,Y,Y,Y,510000
155.14,N,Y,Y,Y,522000
155.14,N,Y,Y,Y,526000
155.14,N,Y,Y,Y,518000
153.01,Y,Y,Y,Y,559000
153.01,Y,Y,Y,Y,544000
151.71,Y,Y,Y,Y,511000
156.26,Y,Y,Y,Y,522000
169.45,Y,Y,N,N,449000
178.28,Y,N,N,N,306000
148.83,Y,Y,Y,Y,591000
266.72,Y,Y,Y,Y,599000
201.97,Y,Y,Y,Y,633000
190.63,N,Y,N,N,465000
105.16,Y,Y,Y,Y,615000
143.44,Y,N,Y,Y,616000
215.53,Y,Y,Y,Y,925000
157.28,Y,N,Y,Y,486000
109.16,Y,Y,Y,Y,527000
109.53,Y,Y,Y,Y,540000
175.86,Y,Y,Y,Y,575000
193.88,Y,N,N,N,429000
294.96,Y,Y,Y,Y,944000
140.37,Y,Y,Y,Y,574000
157.28,Y,Y,Y,Y,548000
201.78,Y,Y,Y,Y,590000
225.19,Y,Y,Y,Y,557000
202.9,Y,N,Y,Y,768000
278.05,Y,Y,Y,Y,840000
191.1,Y,Y,Y,Y,783000
196.58,Y,Y,Y,Y,792000
227.7,Y,Y,Y,Y,685000
167.68,Y,Y,Y,Y,631000
162.02,Y,Y,Y,Y,561000
260.87,Y,Y,Y,Y,1164000
159.7,Y,Y,Y,Y,646000
210.33,Y,Y,Y,Y,745000
165.83,Y,Y,Y,Y,635000
341.6,Y,Y,Y,N,887000
234.2,Y,Y,Y,Y,636000
177.07,Y,Y,Y,Y,722000
248.51,Y,Y,Y,Y,807000
249.53,Y,Y,Y,Y,744000
172.24,Y,Y,Y,Y,718000
273.5,Y,Y,Y,Y,812000
350.61,Y,Y,Y,Y,1071000
179.3,Y,Y,Y,Y,657000
192.49,Y,Y,Y,Y,784000
186.82,Y,Y,Y,Y,841000
234.11,Y,Y,Y,Y,812000
206.98,Y,Y,Y,Y,757000
175.12,Y,Y,Y,Y,719000
354.33,Y,Y,Y,N,944000
378.02,Y,Y,Y,N,789000
209.03,Y,Y,Y,Y,823000
644.56,Y,Y,Y,Y,1470000
253.53,Y,Y,Y,Y,776000
280.93,Y,Y,Y,Y,860000
267.09,Y,Y,Y,Y,852000
476.77,Y,N,Y,N,1273000
204.29,Y,Y,Y,Y,709000
175.02,Y,Y,Y,N,99000
208.38,Y,Y,Y,Y,812000
120.03,Y,Y,Y,Y,460600
112.78,Y,Y,Y,Y,337610
140.74,Y,Y,Y,Y,519000
108.04,Y,Y,Y,Y,585000
113.15,Y,Y,Y,Y,415350
137.68,Y,Y,Y,Y,625000
156.72,Y,Y,Y,Y,613000
138.14,Y,Y,Y,Y,405720
156.54,Y,Y,Y,Y,471720
272.39,Y,Y,Y,Y,727960
165.27,Y,Y,Y,Y,444350
92.43,Y,N,Y,Y,379360
112.41,N,N,Y,N,432850
207.82,N,Y,Y,Y,573290
242.1,Y,Y,Y,N,1015000
144.55,Y,Y,Y,Y,593140
496.1,Y,Y,Y,Y,1391000
106.55,Y,N,Y,Y,372990
153.1,Y,Y,Y,Y,613450
260.12,Y,Y,Y,Y,579270
148.73,N,Y,Y,Y,590270
124.95,Y,Y,Y,Y,668000
146.69,Y,Y,Y,Y,459180
255.94,Y,Y,Y,Y,889000
301.74,Y,Y,N,N,596470
268.76,Y,Y,Y,Y,729180
131.82,Y,Y,Y,Y,433030
147.25,Y,Y,Y,N,485960
233.37,Y,Y,Y,N,805460
232.35,Y,Y,Y,N,642430
128.67,Y,Y,Y,N,415880
112.69,N,N,Y,Y,457650
139.81,Y,N,Y,Y,492270
164.06,Y,Y,Y,Y,456040
167.41,Y,Y,Y,Y,680000
159.88,Y,N,Y,Y,564790
121.33,Y,Y,Y,Y,571060
104.23,Y,Y,Y,Y,407220
155.42,Y,Y,Y,Y,475000
142.14,Y,Y,Y,Y,515000
168.99,Y,Y,Y,Y,556000
145.76,Y,Y,Y,Y,612000
115.01,Y,Y,Y,Y,560000
103.95,Y,Y,Y,Y,430000
115.29,Y,Y,Y,Y,477000
125.41,Y,Y,Y,N,424000
200.76,Y,Y,Y,Y,598000
103.95,Y,Y,Y,Y,488000
106.18,Y,N,Y,Y,502000
115.29,Y,Y,Y,Y,520000
335.19,Y,Y,Y,Y,747000
139.26,Y,Y,Y,Y,555000
219.62,Y,Y,Y,Y,627000
205.78,Y,Y,Y,Y,617000
159.7,Y,Y,Y,Y,584000
221.29,Y,Y,Y,Y,572000
93.55,Y,N,Y,Y,500000
243.87,Y,Y,Y,Y,858000
214.6,Y,N,Y,Y,577000
207.73,Y,N,Y,Y,861000
170.66,Y,Y,Y,N,562000
213.86,Y,Y,Y,Y,722000
199.55,Y,Y,Y,Y,594000
151.98,Y,Y,Y,Y,817000
150.22,Y,Y,Y,Y,575000
193.23,Y,Y,Y,Y,843000
216.83,Y,N,Y,Y,849000
225.38,Y,Y,Y,Y,724000
253.53,Y,Y,Y,Y,775000
149.48,Y,Y,Y,Y,710000
241.36,Y,Y,Y,N,812000
121.79,N,N,Y,Y,519000
162.39,Y,Y,Y,Y,641000
117.42,Y,Y,Y,N,525000
129.5,Y,Y,Y,Y,500000
121.61,Y,Y,Y,Y,550000
197.69,Y,Y,Y,Y,530000
200.29,Y,Y,Y,Y,669000
186.17,Y,N,Y,N,581000
158.21,Y,Y,Y,Y,575000
167.59,Y,Y,Y,Y,587000
243.59,Y,Y,Y,Y,983000
252.69,Y,Y,Y,Y,584000
143.81,Y,Y,Y,Y,1393310
141.11,Y,Y,Y,Y,717000
112.5,Y,Y,Y,N,2733000
118.82,Y,N,Y,Y,546570
126.44,Y,Y,Y,Y,318000
193.42,Y,Y,Y,Y,772900
152.17,Y,Y,Y,Y,555680
155.79,Y,Y,Y,Y,681680
376.53,Y,Y,Y,Y,1249440
340.76,Y,Y,Y,N,951900
806.58,Y,Y,Y,Y,2736410
103.95,Y,Y,N,N,419000
122.91,Y,N,Y,Y,690460
145.85,Y,Y,Y,Y,784390
163.88,Y,Y,Y,Y,745000
71.349,Y,N,Y,N,309640
193.88,N,Y,N,N,528000
323.95,Y,Y,Y,Y,825000
94.2,Y,N,Y,Y,303390
124.95,Y,N,N,N,488550
105.9,N,N,Y,Y,541610
273.04,Y,Y,Y,Y,939480
173.35,Y,Y,Y,Y,478350
207.73,Y,N,Y,Y,944900
205.03,Y,Y,Y,Y,506580
187.29,Y,Y,Y,Y,412690
161.55,Y,Y,Y,Y,823790
166.38,Y,Y,Y,Y,435920
90.2,Y,Y,Y,Y,383730
135.26,Y,Y,Y,Y,476740
169.64,Y,Y,Y,Y,615740
157.47,Y,Y,Y,N,766750
158.39,Y,Y,Y,Y,408290
148.08,Y,Y,Y,Y,602700
118.07,Y,Y,Y,Y,502000
129.78,Y,N,N,N,516000
161.65,Y,Y,Y,Y,598020
152.17,Y,Y,Y,Y,660320
195.46,Y,Y,Y,Y,705770
267.83,Y,Y,Y,Y,830770
168.71,Y,N,Y,Y,781870
227.98,Y,Y,Y,Y,630890
201.32,Y,Y,Y,Y,882890
153.75,Y,Y,Y,N,680000
203.36,Y,Y,Y,Y,522900
158.86,Y,Y,Y,Y,718090
194.26,Y,Y,Y,Y,671000
100.33,Y,Y,Y,Y,471760
255.11,Y,Y,Y,Y,862420
111.01,Y,N,Y,Y,433910
188.22,Y,Y,N,N,546000
159.6,Y,Y,Y,Y,572000
175.3,Y,Y,Y,N,553000
232.9,Y,Y,Y,Y,695000
174.0,Y,Y,Y,Y,598000
138.98,Y,Y,Y,Y,548000
127.74,Y,Y,Y,Y,458000
132.29,Y,Y,Y,Y,493000
334.17,Y,Y,N,N,633000
112.13,Y,Y,Y,Y,491000
269.6,Y,Y,Y,Y,722000
185.43,Y,Y,Y,Y,581000
153.38,Y,Y,Y,Y,642000
194.35,Y,Y,Y,Y,522000
136.38,N,Y,Y,Y,576000
136.1,Y,Y,Y,Y,427000
126.71,Y,Y,Y,Y,576000
121.51,Y,Y,Y,Y,512000
145.57,Y,Y,Y,Y,609000
118.91,Y,Y,Y,Y,467000
236.99,Y,Y,Y,Y,563000
178.37,Y,Y,Y,Y,526000
196.76,Y,Y,Y,Y,576000
225.56,Y,Y,Y,N,504000
255.29,Y,Y,Y,Y,586000
213.49,Y,Y,Y,Y,590000
164.25,Y,Y,Y,Y,548000
167.96,Y,Y,Y,N,565000
176.23,Y,Y,Y,Y,678000
219.62,Y,Y,Y,Y,586000
210.61,Y,Y,Y,Y,632000
268.3,Y,Y,Y,Y,607000
142.23,Y,Y,Y,Y,383090
223.89,Y,Y,Y,Y,581980
83.241,N,N,Y,N,261500
118.82,Y,N,Y,Y,619000
242.84,Y,Y,Y,Y,642000
136.01,Y,Y,Y,Y,514000
146.32,Y,Y,Y,Y,573000
133.22,Y,Y,Y,Y,463000
159.32,Y,Y,Y,Y,550000
289.02,Y,N,Y,Y,549000
218.04,Y,Y,Y,Y,655000
122.16,Y,Y,Y,Y,474000
208.84,Y,Y,Y,Y,741000
149.94,Y,Y,Y,Y,567000
108.78,Y,N,Y,Y,542000
160.72,Y,Y,Y,Y,491000
131.45,Y,Y,Y,Y,581000
156.82,Y,N,Y,N,566000
217.95,Y,Y,Y,Y,627000
152.17,Y,Y,Y,Y,548000
149.38,Y,Y,Y,N,555000
178.93,Y,N,Y,Y,498000
115.29,Y,Y,Y,Y,557000
147.25,Y,Y,Y,Y,508000
156.17,Y,Y,Y,Y,654000
110.83,Y,Y,Y,Y,266000
227.24,Y,Y,Y,Y,557000
135.17,Y,Y,Y,Y,551000
127.46,Y,Y,Y,Y,529000
154.49,Y,Y,Y,Y,565000
127.46,Y,Y,Y,Y,642000
220.73,Y,Y,Y,Y,683000
161.27,Y,Y,Y,Y,634000
153.1,Y,Y,Y,Y,724000
125.32,Y,Y,Y,Y,509000
154.49,Y,Y,Y,Y,581000
83.148,Y,Y,Y,Y,504000
182.18,Y,N,Y,Y,497000
204.01,Y,Y,N,N,514000
83.334,N,N,Y,Y,285460
150.5,Y,Y,Y,N,432540
167.13,Y,Y,Y,Y,715000
229.84,Y,Y,Y,Y,675000
103.95,Y,N,Y,N,314750
132.66,N,Y,Y,N,464000
113.06,Y,Y,N,N,304000
128.02,Y,Y,Y,Y,452000
140.09,Y,Y,N,N,424680
139.91,Y,Y,Y,Y,542260
135.26,Y,Y,N,N,494000
265.14,Y,Y,Y,Y,800000
242.94,N,Y,Y,N,520040
387.87,Y,N,Y,Y,1251040
258.73,Y,Y,Y,Y,911000
278.33,Y,Y,Y,Y,749000
135.73,Y,N,Y,N,438850
220.55,Y,Y,Y,Y,495000
199.55,Y,Y,Y,Y,572020
295.89,Y,Y,Y,Y,725850
105.63,Y,N,Y,N,570640
133.03,Y,Y,Y,Y,445380
122.72,Y,Y,Y,Y,592850
132.2,Y,Y,Y,N,365140
236.53,Y,Y,N,N,588000
135.82,N,N,Y,Y,511000
154.03,Y,N,Y,Y,658000
135.63,Y,Y,Y,Y,583000
113.52,Y,Y,Y,N,517000
128.94,N,Y,Y,N,502000
243.77,N,Y,Y,Y,620000
86.21,N,Y,Y,Y,511000
122.72,Y,N,Y,N,461000
154.49,Y,Y,Y,Y,620000
153.47,Y,Y,Y,N,601000
143.99,Y,Y,Y,Y,541000
167.5,Y,Y,Y,Y,595000
159.7,Y,N,Y,N,463000
130.15,Y,Y,Y,Y,671000
122.16,Y,N,Y,Y,511000
148.64,Y,Y,Y,Y,575000
122.35,Y,Y,Y,Y,594000
155.42,Y,Y,Y,Y,646000
112.87,N,Y,Y,N,418000
112.31,Y,Y,Y,Y,461000
119.0,Y,Y,Y,N,518000
118.82,Y,Y,Y,Y,640000
140.74,Y,Y,Y,N,596000
105.9,Y,Y,Y,Y,538000
128.76,Y,Y,Y,Y,563000
134.98,Y,Y,Y,Y,517000
162.02,N,Y,N,N,558000
218.32,Y,Y,Y,Y,626000
151.89,Y,N,Y,Y,579000
105.9,Y,Y,Y,Y,554000
159.79,Y,Y,Y,N,561000
135.35,Y,N,Y,Y,521000
122.53,Y,Y,Y,Y,504000
153.75,Y,Y,Y,N,539000
123.46,Y,N,Y,Y,2842000
95.96,Y,Y,Y,Y,379000
107.11,N,N,N,N,214000
155.98,Y,Y,Y,N,442000
150.5,Y,N,N,N,419000
145.67,Y,Y,Y,Y,583690
83.612,Y,N,Y,N,178000
79.896,Y,N,Y,Y,241000
164.71,Y,Y,Y,N,372000
394.09,Y,Y,N,N,560000
99.59,Y,Y,Y,Y,470000
150.5,Y,Y,Y,Y,519000
104.23,Y,N,Y,Y,428000
185.89,Y,N,Y,Y,318000
165.08,Y,Y,Y,Y,432000
189.15,Y,Y,Y,Y,946000
102.37,N,N,Y,Y,458000
279.54,Y,Y,Y,Y,714470
227.24,N,Y,Y,Y,800000
116.03,Y,Y,N,N,410140
161.46,Y,N,N,N,358120
79.525,N,Y,Y,N,297020
183.76,Y,Y,Y,N,273000
193.6,Y,Y,N,N,526260
148.55,Y,Y,Y,Y,364000
124.76,N,Y,Y,Y,361000
86.12,N,N,N,N,175000
124.76,Y,Y,Y,Y,412000
240.34,Y,N,Y,N,563760
107.11,Y,Y,Y,Y,366540
103.21,Y,Y,Y,N,341540
272.94,Y,Y,Y,Y,642830
111.39,N,Y,Y,N,541000
267.18,Y,Y,Y,N,759280
124.86,N,N,Y,Y,378700
101.35,Y,Y,Y,Y,521000
69.863,Y,N,Y,N,430000
159.32,Y,Y,N,N,379650
220.73,Y,Y,Y,Y,1169000
167.59,Y,N,Y,Y,674000
125.41,Y,N,Y,Y,344190
131.64,Y,Y,Y,Y,468010
145.76,Y,Y,Y,Y,418000
258.27,Y,Y,N,N,708000
187.75,Y,Y,Y,Y,749000
137.03,Y,Y,Y,Y,442500
275.82,Y,Y,Y,Y,1706830
130.34,Y,Y,N,N,310860
109.16,Y,Y,Y,Y,573690
205.68,Y,Y,Y,N,837690
119.1,Y,N,Y,Y,608000
275.27,Y,Y,Y,Y,701700
124.76,Y,Y,Y,Y,508000
239.68,Y,Y,Y,Y,1242810
200.11,Y,Y,Y,Y,736000
276.75,Y,Y,Y,Y,916580
152.36,Y,Y,Y,Y,710430
167.68,Y,Y,Y,Y,616000
100.33,Y,Y,Y,Y,471490
130.9,Y,Y,Y,Y,545000
92.62,Y,Y,Y,Y,500000
112.5,Y,Y,Y,Y,522000
121.05,Y,N,Y,Y,563000
116.96,Y,Y,Y,Y,472000
235.6,Y,Y,Y,Y,610000
182.83,Y,Y,Y,Y,638000
197.32,Y,Y,Y,N,584000
145.2,Y,Y,Y,Y,523000
173.07,Y,Y,Y,Y,706000
200.85,Y,Y,Y,Y,603000
79.153,Y,N,N,N,516000
273.69,Y,Y,Y,Y,759000
262.63,Y,Y,Y,Y,928000
128.02,Y,N,N,N,557000
136.66,Y,Y,Y,Y,353710
91.04,Y,Y,Y,Y,505000
167.68,Y,Y,Y,Y,626860
104.51,N,N,N,N,522000
151.98,Y,Y,Y,Y,565820
162.39,Y,Y,Y,Y,672000
176.79,Y,Y,Y,Y,616580
171.12,Y,Y,Y,N,427560
208.47,Y,Y,Y,Y,685000
72.743,Y,N,Y,Y,495000
147.53,Y,Y,Y,Y,536000
263.19,Y,Y,Y,Y,790070
241.91,Y,Y,Y,Y,754100
97.08,N,N,Y,N,344040
365.94,Y,Y,Y,N,1151540
417.78,Y,Y,Y,Y,1136400
104.14,Y,N,N,N,303460
110.18,Y,Y,Y,Y,651360
148.73,N,N,Y,Y,699670
133.59,Y,Y,Y,Y,492950
118.63,Y,N,Y,Y,383610
106.18,Y,N,Y,Y,345600
167.41,Y,Y,Y,Y,756000
175.58,Y,Y,Y,N,478000
138.61,Y,Y,Y,Y,594000
167.87,Y,Y,Y,Y,690000
164.8,Y,Y,Y,Y,596000
156.35,Y,Y,Y,Y,769000
191.38,Y,Y,Y,Y,714000
132.01,Y,Y,Y,Y,575000
258.17,Y,Y,Y,Y,778000
140.56,Y,Y,Y,Y,614000
183.39,Y,Y,Y,Y,684000
163.32,Y,Y,Y,Y,684000
157.93,Y,Y,Y,Y,742000
251.11,Y,Y,Y,N,623000
297.19,Y,Y,Y,Y,812000
252.32,Y,Y,Y,Y,702000
199.46,Y,Y,Y,Y,737000
358.32,Y,Y,Y,Y,917000
199.27,Y,Y,Y,Y,731000
153.47,Y,Y,Y,Y,607000
157.09,Y,Y,Y,Y,686000
173.35,Y,Y,Y,Y,605000
152.08,Y,Y,Y,Y,641000
257.52,Y,Y,Y,N,818000
133.31,Y,Y,Y,Y,620000
219.62,Y,Y,Y,Y,839000
251.3,Y,Y,Y,Y,698000
183.2,Y,Y,Y,Y,694000
129.97,Y,Y,Y,Y,575000
180.88,Y,Y,Y,Y,513000
182.36,Y,Y,Y,Y,719000
164.25,Y,Y,Y,Y,665000
253.62,Y,Y,Y,N,531000
179.48,Y,Y,Y,Y,645000
218.97,Y,Y,Y,N,685000
140.84,Y,Y,Y,Y,584000
152.54,Y,Y,Y,Y,571000
191.93,Y,Y,Y,N,674000
216.74,Y,Y,Y,Y,775000
146.78,Y,Y,Y,Y,660000
179.76,Y,Y,Y,Y,903000
141.58,Y,N,Y,Y,619000
134.15,Y,Y,Y,Y,607000
103.49,Y,Y,Y,N,567000
233.09,Y,Y,Y,Y,694000
276.75,Y,Y,Y,Y,773000
189.89,Y,Y,Y,Y,730000
229.74,Y,Y,Y,Y,795000
158.12,Y,Y,Y,Y,818000
133.78,Y,Y,Y,Y,508000
154.86,Y,Y,Y,Y,555000
269.51,Y,Y,Y,Y,883000
124.95,N,N,N,N,433000
143.99,Y,N,Y,Y,683000
125.97,Y,Y,Y,N,605000
201.13,Y,Y,Y,Y,693000
171.4,Y,Y,Y,Y,776000
159.88,Y,Y,Y,Y,768000
167.96,Y,Y,Y,Y,761000
196.21,Y,Y,Y,Y,579000
134.61,Y,Y,Y,Y,530000
214.42,Y,Y,Y,Y,657000
214.42,Y,Y,Y,Y,610000
122.44,Y,Y,Y,Y,519000
164.62,Y,Y,Y,Y,597000
235.23,Y,Y,Y,Y,858000
229.28,Y,Y,Y,Y,683000
202.71,Y,Y,Y,Y,630000
151.8,Y,Y,Y,Y,583000
117.52,Y,Y,Y,Y,515000
171.03,Y,Y,Y,Y,585000
261.8,Y,Y,Y,Y,666000
232.53,Y,Y,Y,Y,687000
100.98,N,N,Y,Y,403000
221.48,Y,Y,Y,N,658000
194.07,Y,Y,Y,Y,577000
166.85,Y,Y,Y,Y,702000
195.46,Y,Y,Y,Y,669000
140.65,Y,Y,Y,Y,485000
173.72,Y,Y,Y,Y,706000
215.99,Y,Y,Y,N,671000
210.33,Y,Y,Y,N,643000
265.6,Y,Y,N,N,638000
517.28,Y,N,Y,N,1037000
123.37,Y,N,Y,N,524000
186.73,Y,Y,Y,Y,658000
185.71,Y,Y,Y,N,531000
219.99,Y,Y,Y,Y,579000
251.39,Y,Y,Y,N,583000
170.84,N,Y,Y,Y,507000
144.27,Y,Y,Y,N,624000
126.16,Y,Y,Y,N,503000
138.51,Y,Y,Y,Y,600000
189.42,Y,Y,Y,N,604000
194.91,Y,Y,Y,Y,766000
157.19,Y,Y,Y,N,615000
239.22,Y,Y,Y,N,705000
475.84,Y,Y,Y,N,962000
158.58,Y,Y,Y,Y,749000
227.05,Y,Y,Y,Y,650000
198.71,Y,Y,Y,Y,620000
187.19,Y,Y,Y,N,861000
206.05,Y,Y,Y,N,661000
129.5,Y,Y,Y,Y,691000
144.27,Y,Y,Y,Y,583000
124.11,Y,N,Y,Y,599000
117.98,Y,Y,Y,N,625000
102.84,Y,N,Y,Y,689000
229.47,Y,Y,Y,Y,786000
146.04,Y,Y,Y,Y,574000
133.78,Y,Y,Y,Y,604000
167.68,Y,Y,Y,Y,767000
161.65,Y,Y,Y,Y,695000
193.98,Y,Y,Y,Y,703000
304.81,Y,Y,Y,Y,857000
271.64,Y,Y,Y,Y,921000
103.02,Y,N,Y,Y,560000
189.7,Y,Y,Y,Y,748000
184.04,Y,Y,Y,Y,866000
175.12,Y,Y,Y,Y,913000
207.17,Y,Y,Y,Y,886000
178.37,Y,Y,Y,N,723000
179.11,Y,Y,Y,Y,676000
121.7,Y,Y,Y,Y,620000
253.16,Y,N,Y,Y,692000
148.73,Y,Y,Y,Y,698000
133.22,Y,Y,Y,Y,631000
183.11,Y,N,Y,Y,686000
162.02,Y,Y,Y,Y,687000
74.322,N,Y,N,N,235360
192.77,N,N,N,N,512000
186.82,Y,Y,Y,Y,687000
261.42,Y,Y,Y,N,672000
214.42,Y,Y,Y,Y,713080
350.24,Y,Y,Y,Y,944230
109.16,N,Y,Y,Y,492430
331.75,Y,Y,Y,Y,1290140
422.98,Y,Y,Y,Y,1433000
106.55,Y,Y,Y,Y,511000
205.68,Y,Y,Y,Y,582310
225.19,Y,Y,Y,Y,659000
110.55,N,N,N,N,394000
174.56,Y,Y,Y,Y,583000
113.71,Y,Y,Y,Y,396000
120.49,Y,Y,N,N,420000
213.67,Y,Y,Y,Y,993000
148.18,Y,Y,Y,Y,602000
85.74,Y,Y,N,N,257000
119.93,Y,Y,Y,Y,437000
116.77,N,Y,Y,Y,377000
93.73,Y,N,Y,Y,389000
124.76,Y,Y,Y,N,415000
109.06,Y,Y,Y,Y,534000
166.2,Y,Y,Y,N,541000
102.47,Y,N,N,N,426000
171.4,Y,N,N,N,447000
101.35,Y,Y,Y,Y,460000
137.31,Y,Y,Y,N,556000
199.27,Y,Y,Y,N,760400
206.98,Y,Y,Y,Y,706000
282.42,N,Y,Y,N,698180
113.43,Y,Y,Y,Y,485000
160.62,Y,Y,Y,N,515000
89.18,Y,Y,Y,Y,413000
115.19,Y,N,N,N,425000
53.605,N,Y,N,N,236000
133.96,Y,N,Y,N,511000
124.76,N,Y,Y,Y,597480
146.69,Y,Y,Y,Y,540000
214.79,Y,N,Y,Y,919090
133.78,N,N,Y,Y,423000
147.43,Y,Y,Y,N,620540
351.73,Y,N,Y,N,1071650
124.95,Y,Y,Y,N,468000
150.31,Y,Y,Y,Y,872030
100.05,Y,N,Y,Y,374000
203.64,Y,Y,Y,N,851000
286.88,Y,Y,Y,Y,943000
232.44,Y,Y,Y,N,715000
216.27,Y,Y,N,N,460000
313.91,Y,Y,Y,Y,658000
187.19,Y,Y,N,N,320000
112.04,Y,Y,N,N,304000
119.38,Y,Y,Y,N,369000
74.322,Y,N,Y,N,272000
94.76,Y,Y,Y,Y,325000
116.22,Y,N,Y,Y,489000
211.81,Y,Y,Y,Y,717000
135.08,Y,Y,Y,Y,518000
78.131,Y,N,N,N,277000
169.45,Y,Y,N,N,391000
159.6,Y,Y,N,N,403000
134.52,Y,Y,Y,Y,519000
117.98,Y,Y,Y,N,421000
175.4,Y,Y,N,N,378000
190.72,Y,Y,N,N,359000
77.202,Y,N,N,N,172000
165.27,Y,Y,Y,Y,651000
144.46,Y,Y,N,N,437000
118.54,Y,Y,N,N,357000
158.95,Y,Y,N,N,389000
130.34,N,Y,N,N,265000
189.42,Y,Y,Y,Y,552000
163.78,Y,Y,Y,Y,467000
200.67,Y,Y,N,N,437000
116.31,Y,N,Y,N,512000
164.25,Y,Y,Y,Y,532000
258.54,Y,Y,Y,Y,677000
249.81,Y,Y,Y,Y,730000
158.12,Y,Y,Y,Y,603000
153.1,Y,Y,Y,Y,628000
152.08,Y,Y,Y,Y,615000
205.87,N,Y,Y,Y,515830
99.77,Y,N,Y,Y,438000
83.148,N,N,N,N,265000
100.98,N,N,N,N,386000
190.07,Y,Y,N,N,441000
98.19,Y,Y,Y,N,293000
156.17,Y,Y,Y,Y,529000
62.43,N,Y,N,N,214000
98.1,Y,Y,N,N,347000
69.491,Y,N,Y,Y,269000
118.54,N,N,Y,Y,248000
136.93,N,N,Y,Y,567000
114.54,Y,Y,Y,Y,407000
